OTU	Domain	Phylum	Class	Order	Family	Genus	Species
OTU_4155	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	?
OTU_4149	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus 1	?
OTU_4093	Bacteria	Firmicutes	Clostridia	Clostridiales	Family XI	Parvimonas	Parvimonas micra
OTU_4078	Bacteria	Firmicutes	Clostridia	Clostridiales	?	?	?
OTU_4073	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	?	?
OTU_3970	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	?
OTU_3966	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	?
OTU_3957	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio sp. X2
OTU_3948	Bacteria	Firmicutes	Clostridia	Clostridiales	?	?	?
OTU_3941	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	?	?
OTU_3932	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	?	?
OTU_3864	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae NK4A214 group	gut metagenome
OTU_3844	Bacteria	Firmicutes	?	?	?	?	?
OTU_3832	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	?
OTU_3791	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenellaceae R-7 group	?
OTU_3755	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	?
OTU_3713	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	?	OTU693|NN=Christensenella_minuta_AB490809|D=86.6
OTU_3707	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	?	?
OTU_3648	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelatoclostridium	uncultured Firmicutes bacterium
OTU_3594	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	?	?
OTU_3520	Bacteria	Firmicutes	Clostridia	Clostridiales	?	?	?
OTU_3518	Bacteria	?	?	?	?	?	?
OTU_3513	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	?	?
OTU_3510	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	?	?
OTU_3452	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	?	?
OTU_3440	Bacteria	Cyanobacteria	Melainabacteria	Gastranaerophilales	?	?	?
OTU_3717	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	OTU968|NN=Oscillospira[Pseudoflavonifractor]_capillosus_AY136666|D=95.7
OTU_3429	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	?
OTU_3399	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Rhodocyclaceae	Methyloversatilis	Methyloversatilis sp. cd-1
OTU_3360	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-010	gut metagenome
OTU_3798	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	?	?
OTU_3347	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	?	?
OTU_3335	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	?
OTU_3310	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	?
OTU_3266	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	?	?	?
OTU_3453	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	?	?	?
OTU_3240	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	?
OTU_3237	Bacteria	Firmicutes	Clostridia	Clostridiales	?	?	?
OTU_3214	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	formicigenerans
OTU_3673	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	?
OTU_3209	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	?
OTU_3202	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus 1	?
OTU_3188	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	?	?
OTU_3171	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides dorei
OTU_3143	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	[Eubacterium] coprostanoligenes group	gut metagenome
OTU_3141	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	?
OTU_3123	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Solibacillus	?
OTU_3084	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae UCG-001	uncultured rumen bacterium
OTU_3083	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Subdoligranulum	?
OTU_4133	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	?	?
OTU_3055	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	?
OTU_4146	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	?	?
OTU_2948	Bacteria	Firmicutes	Clostridia	Clostridiales	?	?	?
OTU_2940	Bacteria	Tenericutes	Mollicutes	Mollicutes RF39	gut metagenome	?	?
OTU_2934	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_dorei
OTU_2931	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Anaerofustis	?
OTU_2904	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	?	?
OTU_2881	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio sp. X2
OTU_2859	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium 6	?
OTU_2848	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	?
OTU_2841	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Asteroleplasma	?
OTU_2839	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	?	?
OTU_2823	Bacteria	Firmicutes	Clostridia	Clostridiales	?	?	?
OTU_2774	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	?
OTU_2773	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	?	?
OTU_2756	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	?	?
OTU_2753	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	?
OTU_2734	Bacteria	Firmicutes	Clostridia	Clostridiales	?	?	OTU506|NN=Christensenella_minuta_AB490809|D=83.8
OTU_2715	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Neisseriaceae	Kingella	?
OTU_2714	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	?
OTU_2712	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	?
OTU_2657	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Weeksellaceae	Bergeyella	Bergeyella sp. AF14
OTU_2653	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-002	gut metagenome
OTU_2875	Bacteria	Firmicutes	Clostridia	Clostridiales	?	?	?
OTU_2630	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	?
OTU_2622	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium	Mesorhizobium sp. URHA0056
OTU_2618	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	[Eubacterium] coprostanoligenes group	?
OTU_2583	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	?
OTU_2565	Bacteria	Cyanobacteria	Melainabacteria	Gastranaerophilales	?	?	?
OTU_2560	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	?	?	?
OTU_2554	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 9	?
OTU_2533	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-013	?
OTU_2936	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae UCG-008	metagenome
OTU_2531	Bacteria	Firmicutes	?	?	?	?	?
OTU_2439	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	?	?
OTU_2410	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	?
OTU_2379	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	?	?
OTU_2363	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	?
OTU_2360	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	?	?
OTU_2352	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Vitis vinifera (wine grape)	?
OTU_2345	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	?
OTU_2335	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	?
OTU_2304	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	?	?
OTU_2290	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Papillibacter	?
OTU_2276	Bacteria	Firmicutes	Clostridia	Clostridiales	?	?	?
OTU_2270	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	?	?
OTU_2268	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas sp. oral clone HF001
OTU_2260	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	?	?
OTU_2254	Bacteria	Firmicutes	Clostridia	Clostridiales	?	?	?
OTU_2244	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	?	?
OTU_2214	Bacteria	Firmicutes	Clostridia	Clostridiales	Family XIII	Mogibacterium	uncultured organism
OTU_2198	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	?
OTU_2184	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	?
OTU_2169	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	?
OTU_2393	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Butyricicoccus	Butyricicoccus sp. K4410.MGS-46
OTU_2133	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium 1	?
OTU_3451	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	?
OTU_2115	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Negativibacillus	?
OTU_2106	Bacteria	?	?	?	?	?	?
OTU_2103	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Selenomonas 3	Selenomonas artemidis
OTU_2098	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Sutterella	uncultured organism
OTU_2082	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	?
OTU_2081	Bacteria	Firmicutes	Clostridia	?	?	?	?
OTU_2077	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenellaceae R-7 group	?
OTU_2070	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenellaceae R-7 group	?
OTU_2066	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	[Ruminococcus]	?
OTU_2060	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 9	?
OTU_2055	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenellaceae R-7 group	?
OTU_2050	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	?
OTU_2013	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Veillonella	?
OTU_1991	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 7	uncultured rumen bacterium
OTU_1980	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Dolosigranulum	?
OTU_1973	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio sp. X2
OTU_1963	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	?
OTU_1961	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	?
OTU_1959	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	?
OTU_1942	Eukaryota	Vertebrata	?	?	?	?	?
OTU_1931	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio sp. X2
OTU_3037	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	?	?
OTU_638	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	?
OTU_1924	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 9	?
OTU_2110	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	?	?
OTU_1919	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Shuttleworthia	?
OTU_1908	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	?	?
OTU_2484	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	?
OTU_1887	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	?	?
OTU_193	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenellaceae R-7 group	metagenome
OTU_1879	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae 1	Clostridium sensu stricto 1	Clostridium tertium
OTU_1233	Bacteria	Firmicutes	Clostridia	Clostridiales	?	?	?
OTU_1871	Bacteria	Firmicutes	Clostridia	Clostridiales	?	?	?
OTU_1836	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	?	?
OTU_1831	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megasphaera	?
OTU_1822	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio sp. X2
OTU_516	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-010	?
OTU_1811	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium 1	Corynebacterium pseudodiphtheriticum
OTU_1778	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium	uncultured alpha proteobacterium
OTU_1775	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	?
OTU_1730	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	uncultured organism
OTU_3007	Bacteria	Tenericutes	Mollicutes	Mollicutes RF39	uncultured bacterium adhufec202	?	?
OTU_1724	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	?
OTU_1717	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus 1	?
OTU_3975	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	?	?
OTU_1697	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	?	?
OTU_721	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	[Eubacterium] coprostanoligenes group	?
OTU_1675	Bacteria	Firmicutes	Clostridia	?	?	?	?
OTU_1643	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium	?
OTU_241	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-010	uncultured Ruminococcaceae bacterium
OTU_1620	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelotrichaceae UCG-003	?
OTU_1615	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	?	uncultured organism
OTU_493	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	?
OTU_1589	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae UCG-001	?
OTU_1559	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Sutterella	uncultured organism
OTU_1548	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	?	uncultured Clostridiales bacterium
OTU_1543	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	[Eubacterium] ventriosum group	?
OTU_1529	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Paraprevotella	?
OTU_1519	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 6	?
OTU_393	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 9	uncultured Prevotellaceae bacterium
OTU_1502	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales vadinBB60 group	gut metagenome	?
OTU_427	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium 9	uncultured organism
OTU_1495	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-013	?
OTU_1312	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	?	?
OTU_1471	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Fusicatenibacter	?
OTU_1464	Bacteria	Firmicutes	Clostridia	?	?	?	?
OTU_484	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Agathobacter	?
OTU_1442	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	?	?
OTU_3249	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	?
OTU_1425	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Subdoligranulum	uncultured organism
OTU_1797	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	?
OTU_1419	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	[Ruminococcus] torques group	Ruminococcus lactaris CC59_002D
OTU_1407	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae NK4A214 group	uncultured organism
OTU_1406	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Anoxybacillus	Anoxybacillus flavithermus subsp. flavithermus
OTU_1850	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium 6	?
OTU_1400	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	?
OTU_1396	Bacteria	Tenericutes	Mollicutes	Mollicutes RF39	gut metagenome	?	?
OTU_3991	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Phascolarctobacterium	uncultured organism
OTU_1393	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	?	?
OTU_242	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	?	?
OTU_324	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus 1	uncultured organism
OTU_1389	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	?	?
OTU_734	Bacteria	Firmicutes	Clostridia	Clostridiales	?	?	?
OTU_1387	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	?	?
OTU_1380	Bacteria	Firmicutes	Clostridia	Clostridiales	Family XIII	Family XIII AD3011 group	?
OTU_1319	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales vadinBB60 group	uncultured Clostridiales bacterium	?
OTU_1379	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	?	?
OTU_1374	Bacteria	Firmicutes	Clostridia	Clostridiales	Family XI	Ezakiella	?
OTU_4101	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	?
OTU_421	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	?	?
OTU_1358	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelotrichaceae UCG-003	?
OTU_957	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	uncultured organism
OTU_1350	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Subdoligranulum	?
OTU_290	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	?	?
OTU_1318	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio sp. X2
OTU_1311	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	?
OTU_1424	Bacteria	Firmicutes	Clostridia	Clostridiales	Family XIII	Family XIII AD3011 group	?
OTU_2367	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	Asticcacaulis excentricus CB 48
OTU_1301	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	?	?
OTU_722	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas endodontalis ATCC 35406
OTU_1285	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	?	?
OTU_1280	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenellaceae R-7 group	?
OTU_1266	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio sp. X2
OTU_1257	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	metagenome
OTU_1254	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Oxalobacter	uncultured Burkholderiales bacterium
OTU_1251	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio sp. X2
OTU_198	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	uncultured organism
OTU_1246	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Sutterella	gut metagenome
OTU_1232	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio sp. X2
OTU_1227	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio sp. X2
OTU_2189	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	?
OTU_322	Bacteria	Tenericutes	Mollicutes	Mollicutes RF39	gut metagenome	?	?
OTU_151	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-002	?
OTU_1224	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio sp. X2
OTU_1220	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	?
OTU_490	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae FCS020 group	metagenome
OTU_1575	Bacteria	Firmicutes	Clostridia	?	?	?	?
OTU_1215	Bacteria	Firmicutes	Clostridia	Clostridiales	?	?	?
OTU_2507	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenellaceae R-7 group	metagenome
OTU_593	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus gallolyticus
OTU_1211	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio sp. X2
OTU_1207	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio sp. X2
OTU_1193	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptostreptococcus	?
OTU_1184	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	?
OTU_351	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-010	gut metagenome
OTU_1172	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	Elsteraceae	Elstera	?
OTU_1150	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	?	?
OTU_1148	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	uncultured Clostridium sp.
OTU_1217	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio sp. X2
OTU_1145	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	?	metagenome
OTU_1140	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio sp. X2
OTU_2642	Bacteria	Firmicutes	Clostridia	Clostridiales	?	?	?
OTU_275	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	?	?
OTU_1504	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	?
OTU_1126	Bacteria	Firmicutes	Clostridia	Clostridiales	Family XI	Ezakiella	Ezakiella massiliensis
OTU_1196	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio sp. X2
OTU_1113	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae NK4A136 group	?
OTU_1560	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 9	?
OTU_1108	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	uncultured Oscillibacter sp.
OTU_1107	Bacteria	Cyanobacteria	Melainabacteria	Gastranaerophilales	?	?	?
OTU_2521	Bacteria	Firmicutes	?	?	?	?	?
OTU_194	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Phocea	Phocea massiliensis
